,reviewTime,overall,reviewText,asin
198,"05 27, 2016",5.0,Excellent product! Excellent transaction.,B00006L9LC
199,"05 26, 2016",5.0,like it,B00006L9LC
200,"05 24, 2016",5.0,"Shine, body, no frizz. Love this shampoo",B00006L9LC
201,"05 15, 2016",5.0,My favorite!!!!!,B00006L9LC
202,"05 14, 2016",5.0,as advertised,B00006L9LC
203,"05 6, 2016",5.0,"Smells wonderful. Feels great on hands and arms, etc.",B00006L9LC
204,"05 5, 2016",5.0,"I LOVE the smell, the texture, everything about it!!!  This is my absolute favorite.  I want the body lotion, but you usually can only find it in a set.  I just want the lotion, I have two bottles of perfume, just to get the lotion.  It's wonderful.",B00006L9LC
205,"04 30, 2016",5.0,"Purchased this product after researching products to help my son with his three year old daughters naturally curly blonde hair. The baby shampoos he had used were drying her hair out, and most of the detanglers weighted down her curls too much. Started using this product along with the Dark and Lovely Beautiful Beginnings Deep Conditioner and her hair is more manageable, not dried out, and has the natural bouncy curls that are adorable.",B00006L9LC
206,"04 30, 2016",5.0,Excellent product,B00006L9LC
207,"04 29, 2016",5.0,can't beat it... 3 for the price of 1 at a local store,B00006L9LC
208,"04 26, 2016",5.0,love them,B00006L9LC
209,"04 25, 2016",5.0,I love it. It worked great!,B00006L9LC
210,"04 23, 2016",5.0,"Great lather, delicious smell and really cleans!",B00006L9LC
211,"04 22, 2016",5.0,Great anti-frizz product!,B00006L9LC
212,"04 21, 2016",5.0,Looked all over to find where to purchase this product and we are very happy to be able to finally find it. The PRELL Conditioner is by far the best you can buy. We love it,B00006L9LC
213,"04 21, 2016",5.0,All time favorite fragrance! If you love the smell of lemons this is for you!,B00006L9LC
214,"04 19, 2016",5.0,This is a great product. It is alcohol free but holds well . I used to get it at Sally's but they discontinued it . Thankfully I was able to buy it here.,B00006L9LC
215,"04 14, 2016",5.0,As expected for price.,B00006L9LC
216,"04 14, 2016",5.0,Love this shampoo and am happy to find it online,B00006L9LC
217,"04 12, 2016",5.0,Beautiful hair after use...shiny !,B00006L9LC
218,"04 11, 2016",5.0,I have used this product for years and love it.,B00006L9LC
219,"04 9, 2016",5.0,Good price.  Good product,B00006L9LC
220,"04 4, 2016",5.0,what can I say my favorite hair product at a great price. I had to buy it!,B00006L9LC
221,"03 28, 2016",5.0,"These are products I use regularly and am always looking for a ""good deal"" -- I feel this was a very good deal!  Quick delivery and completely satisfied!",B00006L9LC
222,"03 27, 2016",5.0,This is a fantastic loose eye shadow set! The pigmentation is phenomenal and the color choices are great! I love this set!,B00006L9LC
223,"03 25, 2016",5.0,Excellent! Best soap I ever had.,B00006L9LC
224,"03 24, 2016",5.0,"this is great and my pups never get the puppy smells, always clean",B00006L9LC
225,"03 22, 2016",5.0,Great product!!,B00006L9LC
226,"03 21, 2016",5.0,"Fast shipping, great price & product. 100% satisfaction.",B00006L9LC
227,"03 18, 2016",5.0,"love this product - wish I could find it in the store, but it's great to be able to get here",B00006L9LC
228,"03 17, 2016",5.0,"Sally's stop selling this great shampoo for fuller thicker hair thanks to this company through Amazon I can buy again. This is a great shampoo if you want to hide that you have thin hair, but this shampoo only gives volume for a few hours.",B00006L9LC
229,"03 16, 2016",5.0,Love it. Have used it for years,B00006L9LC
230,"03 15, 2016",5.0,Love it !!!! It actually came early!,B00006L9LC
231,"03 15, 2016",5.0,makes hair fuller and is gentle on scalp.  hair feels soft.,B00006L9LC
232,"03 14, 2016",5.0,I get more compliments when I wear this lotion!!!,B00006L9LC
233,"03 13, 2016",5.0,I use this product daily I love it.,B00006L9LC
234,"03 12, 2016",5.0,Good,B00006L9LC
235,"03 11, 2016",5.0,"Good shampoo, hair stays where its combed to.  Good stuff!",B00006L9LC
236,"03 11, 2016",5.0,Worked great!,B00006L9LC
237,"03 8, 2016",5.0,"AS awesome as this product is, it HAS been discontinued by the makers. The people selling this on here, including the shampoos and conditioners ARE price gouging you and who knows how OLD it is..  Very Sad",B00006L9LC
238,"03 8, 2016",5.0,:),B00006L9LC
239,"03 7, 2016",5.0,"Although it's pretty long, it fits perfectly. It looks very similar to the style of the lab coat given to me by my school.",B00006L9LC
240,"03 6, 2016",5.0,Great product would buy from seller agian,B00006L9LC
241,"03 6, 2016",5.0,Love this stuff! Adds glowing moisture to my dry skin without oily feeling!,B00006L9LC
242,"03 5, 2016",5.0,Love this stuff.  Only shampoo I will use.,B00006L9LC
243,"03 2, 2016",5.0,"Great product for fine hair, too bad it is discontinued by Bain De Terre",B00006L9LC
244,"03 2, 2016",5.0,Very satisfied.,B00006L9LC
245,"02 29, 2016",5.0,"This is the only shampoo my husband will use, he is very picky. Loves the peppermint.",B00006L9LC
246,"02 25, 2016",5.0,I have very curly hair and always used Mousse products.  I began to have a reaction to the product and tried naturelle.  The gel works well and I have no reaction to the product.  Very glad I found it!,B00006L9LC
247,"02 22, 2016",5.0,Fast delivery and great product!!!!!!,B00006L9LC
248,"02 21, 2016",5.0,Gives fine hair more body in just a couple days use,B00006L9LC
249,"02 21, 2016",5.0,Works great for hair thats thin.  Wish Walgreens kept it on the shelf.,B00006L9LC
250,"02 12, 2016",5.0,Great shampoo.,B00006L9LC
251,"02 11, 2016",5.0,"Best stuff, smells great, tames frizz and leaves shiny!",B00006L9LC
252,"02 9, 2016",5.0,Very Good,B00006L9LC
253,"02 9, 2016",5.0,Order arrived on time and exactly as described,B00006L9LC
254,"02 4, 2016",5.0,"My family and I have used this shampoo and love it the conditioner is great also. I love Le Grande Francisco
products!!",B00006L9LC
255,"01 29, 2016",5.0,"My ""go to"" shampoo for my blonde foiled hair. The only other product I'll use aside from Pureology.  Warning to new users, don't leave in too long or it will blue your hair and wait one week before using on newly highlighted hair.",B00006L9LC
256,"01 27, 2016",5.0,super conditioner,B00006L9LC
257,"01 27, 2016",5.0,Best product Pantene made and can't find it in stores anymore.,B00006L9LC
258,"01 25, 2016",5.0,Love this product! I use as a night cream and wake up with a soft refreshed feeling.,B00006L9LC
259,"01 25, 2016",5.0,"I like how it works on my haur, have it looking great.",B00006L9LC
260,"01 24, 2016",5.0,Great product great price,B00006L9LC
261,"01 24, 2016",5.0,Awesome product,B00006L9LC
262,"01 24, 2016",5.0,I love this lotion.  It has a light clean smell to it.  Putting it on then adding a little of spray of perfume gives you a smell that brings lots of compliments.,B00006L9LC
263,"01 23, 2016",5.0,Great shampoo for my 2 year old he has mixed hair,B00006L9LC
264,"01 19, 2016",5.0,Does a great job of volumizing and is gentle on my hair.,B00006L9LC
265,"01 18, 2016",5.0,"It was scary when Tigi stopped making this stuff, and we were all scrambling to buy whatever was left online  now I guess they're making it again, so thank god.  They changed the packaging but it's still the same great product.  This has been my favorite shampoo and conditioner for over ten years now  it's the best of all worlds.  I even gifted some to my boyfriend, who has long curly hair, because he loves using mine so much.",B00006L9LC
266,"01 17, 2016",5.0,"I've had scalp issues my entire life and this is the only brand that not only didn't cause problems but cleared up problems I've had since I was a kid. I can remember my grandpa playing with my hair when I was eight and then going ""Good grief, her scalp is one giant scab!"" but since I've started using Nature's Gate I barely even have dandruff, much less scabs. I cannot express enough how much I love this brand. I may joke about the vegan shampoo thing, but everyone who knows me knows how much I adore this company and their products. The fact that the range of products also happens to smell delectable is just a bonus for me. When I moved somewhere where it wasn't easily found in stores I did try some other paraben and sulfate free shampoos and that was SUCH a disaster. I was just lucky it didn't give me horrible sores (which has happened in the past when trying different shampoos). So I got online and got my shampoo.",B00006L9LC
267,"01 7, 2016",5.0,"My wife and me have used this shampoo for a long time. Our best choice product.
I have worried my hair loss but this shampoo helpful on my hair.",B00006L9LC
268,"01 6, 2016",4.0,Very good product for fine/thin hair.  Does help with texture and thickness.,B00006L9LC
269,"01 4, 2016",5.0,"Finding a ""natural"" shampoo that isn't disappointing is a challenge. They usually fail to lather and leave hair feeling dry or dull. This shampoo lathers just enough and as someone with straight, somewhat thin hair, I've been pleased with the way this shampoo really does smooth the hair but without weighing it down.",B00006L9LC
270,"12 29, 2015",5.0,If you want your skin moisturized and feeling absolutely great then buy this body cream.  Perlier makes such a great line of products.  I also buy the bath cream to go with this.  It just smells so wonderful and leaves your skin in such nice condition that once you use it you will never buy another product.,B00006L9LC
271,"12 29, 2015",5.0,"Love this.  I can't find it in the makeup stores.  It feels really good on my lips.  Other glosses cause my lips to become dry, especially on the edges of my lips.  This one doesn't and I get compliments on how good it looks on me by everyone.",B00006L9LC
272,"12 26, 2015",5.0,Been using this brand for years. My scalp and hair love it whether I'm living in Calofornia or Hawaii. Good quality hair products!,B00006L9LC
273,"12 23, 2015",5.0,I'm a fan!,B00006L9LC
274,"12 19, 2015",5.0,"I've used this shampoo for years and loved it............. BUT.... the last bottles I bought at Big Lots were only $1.70 for 16ozs.  There's no way its worth $39 a bottle.  Who are you guys kidding? What a scam! There are plenty of other products out there that do a good job for far less money.
Use a nice conditioner (I still have several bottles left that I paid less than $2 for) and you'll still get nice results.  Bah-humbug for those scam artists trying to sell this for 10 times what it's worth.",B00006L9LC
275,"12 17, 2015",5.0,If they discontinued this scent I would go postal. <3,B00006L9LC
