,reviewTime,overall,reviewText,asin
292,"12 19, 2013",4.0,The product arrived as it was described on line. The family will love the card on Christms. Wonderful and fast gift for anyone.,B0078EPBHI
293,"04 19, 2018",5.0,"Exactly as shown. No activation charge, just regular $25 gift card. I give a bunch for high school graduations to places around where theyll be going to college.",B0078EPRPE
294,"04 19, 2018",5.0,Good product.,B0078EPRPE
295,"03 28, 2018",5.0,What's not to like,B0078EPRVS
296,"03 8, 2018",5.0,Stepson used it for a pin gun.  Was a gift.,B0078EPRVS
297,"02 18, 2018",5.0,Was a gift.,B0078EPRVS
298,"02 6, 2018",5.0,love getting 5% back buying giftcards when I use my amazon card!!,B0078EPRVS
299,"01 25, 2018",1.0,Dont like extra fee. Will buy straight from store from now on.,B0078EPRVS
300,"02 15, 2018",5.0,Great,B0078EPBHI
301,"02 7, 2018",5.0,As described...it's a gift card!,B0078EPBHI
302,"02 7, 2018",5.0,It's a gift card...as it says!,B0078EPRPE
303,"01 2, 2018",5.0,great gift,B0078EPBHI
304,"12 14, 2017",5.0,Does what a gift card should :),B0078EPBHI
305,"12 7, 2017",5.0,works great,B0078EPBHI
306,"01 14, 2018",5.0,Bought as a lightning deal and received it promptly. It worked when I went to use it.,B0078EPRPE
307,"01 12, 2018",5.0,"thanks, son will love it",B0078EPRPE
308,"01 6, 2018",5.0,cute holiday graphics on the gift card,B0078EPRPE
309,"08 2, 2017",5.0,yummy,B0078EPBHI
310,"11 9, 2017",5.0,Great gift,B0078EPRVS
311,"06 14, 2017",5.0,"Love Cracker Barrel and especially gift cards. It's a great country food type of place to eat.
Every one that I have been to has great service, great food and the gift card makes paying so much faster.",B0078EPBHI
312,"09 14, 2017",5.0,Easy to use,B0078EPRPE
313,"07 21, 2017",5.0,Christmas Gift,B0078EPRPE
314,"06 14, 2017",5.0,"What could be better than a IHOP Gift Card. It's easy to use, makes paying faster and I can
go have the best pancakes around!",B0078EPRPE
315,"02 13, 2017",5.0,Great gift,B0078EPBHI
316,"06 26, 2017",5.0,"My friend-----the ""handy man""-----lives THOUSANDS of miles away...
GIFT CARDS are an easy way to send $$$ to my friend... without any
help from Western Union.",B0078EPRVS
317,"04 23, 2017",5.0,yum,B0078EPRPE
318,"04 18, 2017",5.0,Great gift idea when you do not know what to do!,B0078EPRPE
319,"02 7, 2017",5.0,Gift Card Worked.,B0078EPBHI
320,"02 1, 2017",5.0,A gift.,B0078EPBHI
321,"05 1, 2017",5.0,"it's a gift card, what can I say",B0078EPRVS
322,"03 25, 2017",5.0,Nice,B0078EPRPE
323,"03 23, 2017",5.0,"Like any other gift card, got it and it works.",B0078EPRPE
324,"03 22, 2017",5.0,"Good buy, worked as needed.",B0078EPRPE
325,"03 16, 2017",5.0,"Easy Christmas shopping. My son, who is really hard to buy for, asked for restaurant cards. H likes to take his wife and family out to eat (to give her a break from cooking all the time).",B0078EPRPE
326,"01 17, 2017",5.0,great gift,B0078EPBHI
327,"01 4, 2017",5.0,Loved it,B0078EPBHI
328,"01 2, 2017",5.0,Always a great gift,B0078EPBHI
329,"01 14, 2017",4.0,Bought this for my daughters christmas. She loves Ihop and the first thing she wanted to do is take me to lunch. Win win!,B0078EPRPE
330,"01 11, 2017",5.0,Great Gift,B0078EPRPE
331,"01 4, 2017",5.0,"Item as described, arrived on time.",B0078EPRPE
332,"04 5, 2017",5.0,It was a gift card.  What can I say.,B0078EPRVS
333,"12 31, 2016",5.0,worked fine,B0078EPBHI
334,"12 27, 2016",5.0,"Perfect, thank you!",B0078EPBHI
335,"12 24, 2016",4.0,Just for my parents benefits,B0078EPBHI
336,"03 25, 2017",5.0,Nice,B0078EPRVS
337,"11 7, 2016",5.0,I keep gift cards around the office for employees that go above and beyond. I Hop is a favorite.,B0078EPRPE
338,"11 6, 2016",5.0,Satisfied,B0078EPBHI
339,"10 25, 2016",5.0,Great product from a great seller,B0078EPRPE
340,"08 25, 2016",5.0,Good gift card. Good food. What's not to like?,B0078EPRPE
341,"08 15, 2016",5.0,"Waffles, come on!  Worth every penny!",B0078EPRPE
342,"10 11, 2016",5.0,Great Item! Great Gift!,B0078EPBHI
343,"10 2, 2016",5.0,loved it,B0078EPBHI
344,"02 8, 2017",5.0,ok,B0078EPRVS
345,"05 29, 2016",5.0,Great buy,B0078EPRPE
346,"08 25, 2016",5.0,Good gift card. Good food.,B0078EPBHI
347,"05 7, 2016",5.0,I will take a $50 gift card for $40 any day!!! Basically $10 for free. Love it.,B0078EPRPE
348,"08 12, 2016",5.0,"Gift cards what else can I say
 They work without have to carry cash and credit. Swipe and go.",B0078EPBHI
349,"08 11, 2016",5.0,"My MIL likes flowers, likes candy, but she loves to eat out at the Cracker Barrel.  Perfect gift for those who love to dine out.",B0078EPBHI
350,"07 3, 2016",5.0,Great food!,B0078EPBHI
351,"02 13, 2016",5.0,Good place to eat,B0078EPRPE
352,"02 3, 2016",5.0,gifts,B0078EPRPE
353,"01 26, 2016",5.0,love it,B0078EPRPE
354,"01 2, 2016",5.0,Whats not to love about a gift card ???,B0078EPRPE
355,"01 17, 2017",5.0,great gift,B0078EPRVS
356,"01 15, 2017",5.0,Pleased with purchase of card,B0078EPRVS
357,"06 21, 2016",5.0,worked,B0078EPBHI
358,"01 10, 2017",5.0,Gift,B0078EPRVS
359,"05 16, 2016",5.0,Appropriate!!,B0078EPBHI
360,"05 5, 2016",5.0,Easy to purchase-great gift,B0078EPBHI
361,"01 5, 2017",5.0,excellent gift,B0078EPRVS
362,"12 19, 2015",5.0,"Great gift, when you cannot think of what to get someone but you know them enough to know where they dine.",B0078EPRPE
363,"04 19, 2016",5.0,Satisfied.,B0078EPBHI
364,"04 18, 2016",5.0,Great gift,B0078EPBHI
365,"03 10, 2016",5.0,Nice,B0078EPBHI
366,"02 5, 2016",5.0,I love Cracker Barrel and decided to give this as a Christmas gift.,B0078EPBHI
367,"02 3, 2016",5.0,gifts,B0078EPBHI
368,"11 14, 2015",5.0,"Great, thanks",B0078EPRPE
369,"09 23, 2015",5.0,Love IHOP,B0078EPRPE
370,"09 7, 2015",5.0,Got this for my niece and she loves it!!!,B0078EPRPE
371,"01 31, 2016",5.0,easy to use,B0078EPBHI
372,"01 28, 2016",5.0,Outstanding,B0078EPBHI
373,"01 22, 2016",5.0,Happy husband,B0078EPBHI
374,"01 20, 2016",5.0,Great product with fast delivery,B0078EPBHI
375,"08 19, 2015",5.0,Great!,B0078EPRPE
376,"06 26, 2015",5.0,Good...!!!,B0078EPRPE
377,"06 23, 2015",5.0,Good choice.,B0078EPRPE
378,"01 2, 2016",5.0,We love eating here,B0078EPBHI
379,"12 30, 2015",5.0,Bought for my family and they love these gift cards.,B0078EPBHI
380,"05 17, 2015",5.0,Satisfied,B0078EPRPE
381,"05 11, 2015",5.0,If you or a someone you know likes Ihop it works like it supposed to work,B0078EPRPE
382,"03 10, 2015",5.0,fast delivery and card worked,B0078EPRPE
383,"12 20, 2015",5.0,Love Cracker Barrel any time of the year.,B0078EPBHI
384,"12 16, 2015",5.0,"Love the service , food and store...one of a kind dining old fashioned)",B0078EPBHI
385,"12 23, 2014",5.0,Excellent Christmas gift,B0078EPRPE
386,"11 15, 2015",5.0,"Card worked fine and I love this restaurant, but I spent it all in the store portion before I ate. Lol.",B0078EPBHI
387,"08 19, 2015",5.0,Great southern food,B0078EPBHI
388,"11 9, 2014",5.0,Was for my Daughter in which she Loved !!!,B0078EPRPE
389,"10 16, 2014",5.0,Pretty good deal of purchasing the gift card online and then shop locally.,B0078EPRPE
390,"03 10, 2015",5.0,fast delivery and card worked,B0078EPBHI
391,"04 25, 2014",5.0,BIRTHDAY GIFT...HE LOVES  GOING OUT FOR BREAKFEAST. SO THIS IS THE PEFECT GIFT....THANKS FOR SELLING THE GIFT CARD ON AMAZON. JUST A CLICK AWAY.,B0078EPRPE
392,"02 5, 2014",5.0,Great choice for breakfast lovers. I gave this gift card to my Mom for the holidays. She was so excited. She loves the meals at IHOP and the Senior specials.,B0078EPRPE
393,"12 31, 2013",5.0,Got this for a gift to send out to my dad and he enjoyed it! I appreciate the selection that amazon has to offer me!,B0078EPRPE
394,"12 19, 2013",4.0,This card is perfect for the in-laws to use on there mornings out or on the way to see family at the coast.,B0078EPRPE
395,"09 29, 2013",5.0,"Um, I am not sure why I have to write a review as it is a gift card. Seems a little unnecessary, but here it goes....card worked awesome. I was able to buy stuff From Ihop....",B0078EPRPE
396,"11 8, 2014",5.0,i like it,B0078EPBHI
397,"07 16, 2014",5.0,I used them on our vacation.,B0078EPBHI
398,"04 14, 2014",5.0,"I feel like Amazon should limit what can have a product review. I mean seriously, it's a gift card. I guess if you received it and got a paper cut, you may want to warn people that there is that potential hazard. Or maybe you didn't get the correct design, to which I say again, it's a gift card. You're not getting married to it. You'll most likely toss it when you're done with it. I guess there is the chance that the card is not active when you receive it, but even still, that's not the cards fault, it is the card activator person's fault..we should be able to review them and their performance...'my card's activation seemed to be a little slow, even faulty at times. Maybe the card activator person needs more training.' For the record, my card worked, no paper cut, and the design was perfect!",B0078EPBHI
399,"03 17, 2014",5.0,"I love Cracker Barrel and it's alwy a good and cheap meal.  A game of checkers while rocking in an old fashioned rocking chair, anyone?",B0078EPBHI
400,"02 10, 2014",5.0,"I wasn't able to get out and shop.  This was an excellent
alternative for me to purchase a favorite place to eat for
people who enjoy their food.",B0078EPBHI
401,"01 18, 2014",5.0,"convenient. Reasonable. Something for everyone.  Better than average for this type of food. Best of all, they serve breakfast anytime!",B0078EPBHI
402,"12 31, 2013",5.0,Good selection of restaurant gift cards to choose from. Didn't have any problems at all. Makes a nice gift for anyone in your family..,B0078EPBHI
403,"12 16, 2015",5.0,"Great, lightning fast shipping, thank you as always!",B0078EPB78
404,"01 15, 2017",5.0,Always an appreciated gift.,B0078EPB78
405,"11 28, 2016",5.0,exactly what I wanted,B0078EPB78
406,"06 15, 2016",5.0,Love Kmart!,B0078EPB78
407,"03 18, 2016",5.0,Love kmart!,B0078EPB78
408,"03 23, 2017",5.0,Really nice gift box.,B0080IR6BA
409,"02 6, 2017",5.0,My 11 grandchildren love to receive amazon gift cards to shop online!,B0080IR6BA
410,"01 16, 2017",5.0,I love and appreciate what Amazon did to make gift card-gifting more fun and interesting. Perfect for those who prefer a retro feel.,B0080IR6BA
411,"01 10, 2017",5.0,Great gift,B0080IR6BA
412,"01 6, 2017",5.0,Nice quality case.,B0080IR6BA
413,"08 27, 2016",5.0,Gift.. He was Happy,B0080IR6BA
414,"07 7, 2016",5.0,Great gift for a teenager,B0080IR6BA
415,"06 14, 2016",5.0,Love it.,B0080IR6BA
416,"02 27, 2016",5.0,I received my gift card on time.  Thank you!...;),B0080IR6BA
417,"02 3, 2016",5.0,Come with nice box. Great for gift.,B0080IR6BA
418,"01 5, 2016",5.0,Cute box.,B0080IR6BA
419,"11 29, 2015",5.0,Good,B0080IR6BA
420,"07 28, 2015",5.0,"This is the perfect gift.  If you're ever unsure of what to buy someone, this is an easy go-to.  You can find anything on Amazon.",B0080IR6BA
421,"05 30, 2015",5.0,Nice presentation for a teenager...not too flashy or grown up.,B0080IR6BA
422,"08 4, 2014",5.0,What a perfect gift to give to relatives or friends. This is the third time I bought this kind of gift card on Amazon.,B0080IR6BA
423,"03 17, 2014",5.0,Bought this for my father (an avid Amazon.com user) and I am sure he used it within a few days.,B0080IR6BA
424,"02 15, 2014",4.0,The perfect gift when you don't know what to buy. As a bonus the gift box is attractive and useful.,B0080IR6BA
425,"12 21, 2013",5.0,"Came on time and I used text messaging so I knew where the package was at every step.

I prefer the metal tin gift cards even though the minimum amount is $50. Tin is durable and had no dents in it.

I love these gift cards. No activation or security fee. No expiration date. $50 gets me $50 to gift to someone! My family also has Amazon Prime so I know they'll get good use out of it. I got them a set last year and am happy they're now familiar with ordering online.",B0080IR6BA
426,"01 10, 2018",3.0,"Just didn't  know  it was for a girl  gift card, and I was  looking  around  Christmas tree  gifts  cards and type  in right  it was for a boy and I did the e card so he could use it then.",B00910XGTM
427,"01 2, 2018",5.0,Just what I needed,B00910XGTM
428,"02 13, 2017",5.0,Great Christmas gift,B00910XGTM
429,"01 1, 2017",5.0,Gift cards are always good.,B00910XGTM
430,"12 31, 2016",5.0,"Bought several for my pre-teen granddaughter who is enjoying shopping for her new clothes. Put the cards in a darling ""change-style"" purse that she can continue to use.",B00910XGTM
431,"11 28, 2016",5.0,thanks,B00910XGTM
432,"09 26, 2016",5.0,"Perfect gift for our pre-teen niece, and I love the convenience of ordering it through Amazon.",B00910XGTM
433,"02 22, 2016",5.0,very happy with purchase,B00910XGTM
434,"01 22, 2016",5.0,Happy grand daughter,B00910XGTM
435,"08 4, 2015",5.0,Worked as it should,B00910XGTM
436,"01 16, 2015",5.0,Great gift for the stylish preteen,B00910XGTM
437,"08 5, 2017",4.0,Just what I needed for a birthday,B00911NGTG
438,"02 24, 2017",5.0,"Amazon made it easy for me to solve the the late Christmas present issue; Knowing which restaurants & stores the prospective recipients favoured, I sent 2-3 gift card per person.
What I like best about amazon is that no fees were charged for electronic delivery.
(Compare to buying a gift certificate from a Mall or some outlets who charge up to 5%).",B00911NGTG
439,"12 24, 2016",5.0,I KNOW MY GRANDDAUGHTER WILL LOVE TO SHOP ONLINE......,B00911NGTG
440,"12 11, 2016",5.0,Gift,B00911NGTG
441,"04 16, 2016",5.0,$50 is $50.  What else can I say?,B00911NGTG
442,"01 26, 2016",5.0,love it,B00911NGTG
443,"01 5, 2016",5.0,Great x mis got,B00911NGTG
444,"11 17, 2015",4.0,Good Product; Shipping On time,B00911NGTG
445,"06 15, 2015",5.0,It's a gift card...,B00911NGTG
446,"03 10, 2015",5.0,fast delivery and card worked,B00911NGTG
447,"12 28, 2014",5.0,they love express shopping!!!,B00911NGTG
448,"04 3, 2018",5.0,My niece loved the gift card.,B0091JKJ0M
449,"03 12, 2018",5.0,christmas gift.,B0091JKJ0M
450,"02 12, 2018",5.0,Love them,B0091JKJ0M
451,"01 28, 2018",5.0,"Came on time, and exactly as described.",B0091JKJ0M
452,"01 27, 2018",5.0,Always a great gift,B0091JKJ0M
453,"01 16, 2018",5.0,Great addition to Christmas!  Wonderful stocking stuffer.,B0091JKJ0M
454,"01 6, 2018",5.0,nice decorative box,B0091JKJ0M
455,"12 24, 2017",5.0,Tasteful packaging.,B0091JKJ0M
456,"06 14, 2018",5.0,Excellent,B0091JKVU0
457,"12 6, 2017",5.0,Can never go wrong with an Amazon gift card for that person who shops Amazon.,B0091JKJ0M
458,"11 23, 2017",5.0,Granddaughter loved this!,B0091JKJ0M
459,"04 3, 2018",5.0,My nephew loved the gift card I gave him,B0091JKY0M
460,"04 1, 2018",5.0,It was the perfect gift.,B0091JKY0M
461,"05 23, 2018",5.0,nice gifts,B0091JKVU0
462,"08 23, 2017",5.0,Awesome!,B0091JKJ0M
463,"03 24, 2018",5.0,Arrived as promised.,B0091JKY0M
464,"03 18, 2018",5.0,great,B0091JKY0M
465,"05 12, 2018",5.0,Product arrived on time and as described.,B0091JKVU0
466,"04 24, 2017",5.0,Always a good gift. Nice package!,B0091JKJ0M
467,"04 21, 2017",5.0,"Amazon gift cards are nothing new, and they are very handy to give as gifts due to the diverse nature of products Amazon offers  certainly your recipient can find something he / she will like to order. These gift boxes, however, are a little more classy than the standard email or printed-off versions at home as it shows you went a little further, the box is very sturdy, and I appreciate the fact Amazon delivers it for free with next day shipping. If you're going to be spending $50 or more for a gift card, which is the minimum price to have it delivered in a gift box like this, I would recommend you gift this version to your recipients.",B0091JKJ0M
468,"03 2, 2018",5.0,Very nice,B0091JKY0M
469,"03 2, 2018",5.0,nothing better than an Amazon gift card for Christmas,B0091JKY0M
470,"03 4, 2017",5.0,Satisfied,B0091JKJ0M
